x_km,y_km
9.717,41.318
9.737,41.318
9.758,41.318
9.779,41.318
9.8,41.318
9.82,41.318
9.841,41.317
9.862,41.317
9.883,41.317
9.903,41.317
9.924,41.317
9.945,41.317
9.966,41.317
9.986,41.316
10.007,41.316
10.028,41.316
10.049,41.316
10.069,41.316
10.09,41.316
10.111,41.315
10.132,41.315
10.152,41.315
10.173,41.315
10.194,41.315
10.215,41.315
10.235,41.314
10.256,41.314
10.277,41.314
10.298,41.314
10.318,41.314
7.247,41.321
7.268,41.32
7.289,41.32
7.31,41.32
8.23,41.313
8.25,41.313
8.271,41.313
8.292,41.313
8.313,41.312
8.333,41.312
8.354,41.312
8.375,41.312
8.396,41.312
8.416,41.312
8.437,41.311
8.458,41.311
8.479,41.311
8.499,41.311
8.52,41.311
8.541,41.311
8.562,41.31
8.582,41.31
8.603,41.31
8.624,41.31
8.645,41.31
8.665,41.31
8.686,41.31
8.707,41.309
8.728,41.309
8.748,41.309
8.769,41.309
8.79,41.309
8.81,41.309
8.831,41.308
8.852,41.308
8.873,41.308
8.893,41.308
9.108,41.306
9.129,41.306
9.149,41.306
9.17,41.306
9.191,41.306
9.212,41.306
9.232,41.305
9.253,41.305
9.274,41.305
9.295,41.305
9.315,41.305
9.336,41.305
9.357,41.304
9.378,41.304
9.398,41.304
9.419,41.304
9.44,41.304
9.461,41.304
9.481,41.303
9.502,41.303
9.523,41.303
9.544,41.303
9.564,41.303
9.585,41.303
9.606,41.303
9.627,41.302
9.647,41.302
9.668,41.302
9.689,41.302
9.71,41.302
9.73,41.302
9.751,41.301
9.772,41.301
9.793,41.301
9.813,41.301
9.834,41.301
9.855,41.301
9.876,41.3
9.896,41.3
9.917,41.3
9.938,41.3
9.959,41.3
9.979,41.3
10.0,41.299
10.021,41.299
10.042,41.299
10.062,41.299
10.083,41.299
10.104,41.299
10.125,41.299
10.145,41.298
10.166,41.298
10.187,41.298
10.208,41.298
10.228,41.298
10.249,41.298
10.27,41.297
10.291,41.297
7.24,41.304
7.261,41.304
7.282,41.304
7.303,41.303
8.223,41.296
8.243,41.296
8.264,41.296
8.285,41.296
8.306,41.296
8.326,41.296
8.347,41.295
8.368,41.295
8.389,41.295
8.409,41.295
8.43,41.295
8.451,41.295
8.472,41.294
8.492,41.294
8.513,41.294
8.534,41.294
8.555,41.294
8.575,41.294
8.596,41.293
8.617,41.293
8.638,41.293
8.658,41.293
8.679,41.293
8.7,41.293
8.721,41.292
8.741,41.292
8.762,41.292
8.783,41.292
8.804,41.292
8.824,41.292
8.845,41.292
8.866,41.291
8.887,41.291
8.907,41.291
9.101,41.29
9.122,41.289
9.142,41.289
9.163,41.289
9.184,41.289
9.205,41.289
9.225,41.289
9.246,41.288
9.267,41.288
9.288,41.288
9.308,41.288
9.329,41.288
9.35,41.288
9.371,41.288
9.391,41.287
9.412,41.287
9.433,41.287
9.454,41.287
9.474,41.287
9.495,41.287
9.516,41.286
9.537,41.286
9.557,41.286
9.578,41.286
9.599,41.286
9.62,41.286
9.64,41.285
9.661,41.285
9.682,41.285
9.703,41.285
9.723,41.285
9.744,41.285
9.765,41.284
9.786,41.284
9.806,41.284
9.827,41.284
9.848,41.284
9.869,41.284
9.889,41.284
9.91,41.283
9.931,41.283
9.952,41.283
9.972,41.283
9.993,41.283
10.014,41.283
10.035,41.282
10.055,41.282
10.076,41.282
10.097,41.282
10.118,41.282
10.138,41.282
10.159,41.281
10.18,41.281
10.201,41.281
10.221,41.281
10.242,41.281
10.263,41.281
7.234,41.287
7.254,41.287
7.275,41.287
7.296,41.287
8.223,41.28
8.243,41.279
8.264,41.279
8.285,41.279
8.306,41.279
8.326,41.279
8.347,41.279
8.368,41.278
8.389,41.278
8.409,41.278
8.43,41.278
8.451,41.278
8.472,41.278
8.492,41.277
8.513,41.277
8.534,41.277
8.555,41.277
8.575,41.277
8.596,41.277
8.617,41.276
8.638,41.276
8.658,41.276
8.679,41.276
8.7,41.276
8.721,41.276
8.741,41.276
8.762,41.275
8.783,41.275
8.804,41.275
8.824,41.275
8.845,41.275
8.866,41.275
8.887,41.274
8.907,41.274
9.08,41.273
9.101,41.273
9.122,41.273
9.142,41.272
9.163,41.272
9.184,41.272
9.205,41.272
9.225,41.272
9.246,41.272
9.267,41.272
9.288,41.271
9.308,41.271
9.329,41.271
9.35,41.271
9.371,41.271
9.391,41.271
9.412,41.27
9.433,41.27
9.454,41.27
9.474,41.27
9.495,41.27
9.516,41.27
9.537,41.269
9.557,41.269
9.578,41.269
9.599,41.269
9.62,41.269
9.64,41.269
9.661,41.268
9.682,41.268
9.703,41.268
9.723,41.268
9.744,41.268
9.765,41.268
9.786,41.268
9.806,41.267
9.827,41.267
9.848,41.267
9.869,41.267
9.889,41.267
9.91,41.267
9.931,41.266
9.952,41.266
9.972,41.266
9.993,41.266
10.014,41.266
10.035,41.266
10.055,41.265
10.076,41.265
10.097,41.265
10.118,41.265
10.138,41.265
10.159,41.265
10.18,41.265
10.201,41.264
10.221,41.264
10.242,41.264
7.24,41.27
7.261,41.27
7.282,41.27
7.303,41.27
8.229,41.263
8.25,41.263
8.271,41.262
8.292,41.262
8.312,41.262
8.333,41.262
8.354,41.262
8.375,41.262
8.395,41.261
8.416,41.261
8.437,41.261
8.458,41.261
8.478,41.261
8.499,41.261
8.52,41.26
8.541,41.26
8.561,41.26
8.582,41.26
8.603,41.26
8.624,41.26
8.644,41.259
8.665,41.259
8.686,41.259
8.707,41.259
8.727,41.259
8.748,41.259
8.769,41.259
8.79,41.258
8.81,41.258
8.831,41.258
8.852,41.258
8.873,41.258
8.893,41.258
8.914,41.257
9.08,41.256
9.101,41.256
9.122,41.256
9.142,41.256
9.163,41.256
9.184,41.255
9.205,41.255
9.225,41.255
9.246,41.255
9.267,41.255
9.288,41.255
9.308,41.254
9.329,41.254
9.35,41.254
9.371,41.254
9.391,41.254
9.412,41.254
9.433,41.253
9.454,41.253
9.474,41.253
9.495,41.253
9.516,41.253
9.537,41.253
9.557,41.253
9.578,41.252
9.599,41.252
9.62,41.252
9.64,41.252
9.661,41.252
9.682,41.252
9.703,41.251
9.723,41.251
9.744,41.251
9.765,41.251
9.786,41.251
9.806,41.251
9.827,41.25
9.848,41.25
9.869,41.25
9.889,41.25
9.91,41.25
9.931,41.25
9.952,41.249
9.972,41.249
9.993,41.249
10.014,41.249
10.035,41.249
10.055,41.249
10.076,41.249
10.097,41.248
10.118,41.248
10.138,41.248
10.159,41.248
10.18,41.248
10.201,41.248
10.221,41.247
7.247,41.253
7.268,41.253
7.289,41.253
7.31,41.253
8.236,41.246
8.257,41.246
8.278,41.246
8.299,41.245
8.319,41.245
8.34,41.245
8.361,41.245
8.382,41.245
8.402,41.245
8.423,41.244
8.444,41.244
8.465,41.244
8.485,41.244
8.506,41.244
8.527,41.244
8.548,41.243
8.568,41.243
8.589,41.243
8.61,41.243
8.631,41.243
8.651,41.243
8.672,41.242
8.693,41.242
8.714,41.242
8.734,41.242
8.755,41.242
8.776,41.242
8.797,41.242
8.817,41.241
8.838,41.241
8.859,41.241
8.88,41.241
8.9,41.241
8.921,41.241
8.942,41.24
9.046,41.24
9.066,41.239
9.087,41.239
9.108,41.239
9.129,41.239
9.149,41.239
9.17,41.239
9.191,41.239
9.212,41.238
9.232,41.238
9.253,41.238
9.274,41.238
9.295,41.238
9.315,41.238
9.336,41.237
9.357,41.237
9.378,41.237
9.398,41.237
9.419,41.237
9.44,41.237
9.461,41.236
9.481,41.236
9.502,41.236
9.523,41.236
9.544,41.236
9.564,41.236
9.585,41.236
9.606,41.235
9.627,41.235
9.647,41.235
9.668,41.235
9.689,41.235
9.71,41.235
9.73,41.234
9.751,41.234
9.772,41.234
9.793,41.234
9.813,41.234
9.834,41.234
9.855,41.233
9.876,41.233
9.896,41.233
9.917,41.233
9.938,41.233
9.958,41.233
9.979,41.232
10.0,41.232
10.021,41.232
10.041,41.232
10.062,41.232
10.083,41.232
10.104,41.232
10.124,41.231
10.145,41.231
10.166,41.231
10.187,41.231
7.247,41.237
7.268,41.236
7.289,41.236
8.223,41.229
8.243,41.229
8.264,41.229
8.285,41.229
8.306,41.229
8.326,41.228
8.347,41.228
8.368,41.228
8.388,41.228
8.409,41.228
8.43,41.228
8.451,41.227
8.471,41.227
8.492,41.227
8.513,41.227
8.534,41.227
8.554,41.227
8.575,41.226
8.596,41.226
8.617,41.226
8.637,41.226
8.658,41.226
8.679,41.226
8.7,41.225
8.72,41.225
8.741,41.225
8.762,41.225
8.783,41.225
8.803,41.225
8.824,41.225
8.845,41.224
8.866,41.224
8.886,41.224
8.907,41.224
8.928,41.224
8.949,41.224
8.969,41.223
8.99,41.223
9.011,41.223
9.032,41.223
9.052,41.223
9.073,41.223
9.094,41.222
9.115,41.222
9.135,41.222
9.156,41.222
9.177,41.222
9.198,41.222
9.218,41.222
9.239,41.221
9.26,41.221
9.281,41.221
9.301,41.221
9.322,41.221
9.343,41.221
9.364,41.22
9.384,41.22
9.405,41.22
9.426,41.22
9.447,41.22
9.467,41.22
9.488,41.219
9.509,41.219
9.53,41.219
9.55,41.219
9.571,41.219
9.592,41.219
9.613,41.218
9.633,41.218
9.654,41.218
9.675,41.218
9.696,41.218
9.716,41.218
9.737,41.218
9.758,41.217
9.779,41.217
9.799,41.217
9.82,41.217
9.841,41.217
9.862,41.217
9.882,41.216
9.903,41.216
9.924,41.216
9.945,41.216
9.965,41.216
9.986,41.216
10.007,41.215
10.028,41.215
10.048,41.215
10.069,41.215
10.09,41.215
10.111,41.215
10.131,41.215
10.152,41.214
10.173,41.214
7.254,41.22
7.275,41.22
7.296,41.219
8.229,41.212
8.25,41.212
8.271,41.212
8.292,41.212
8.312,41.212
8.333,41.212
8.354,41.211
8.375,41.211
8.395,41.211
8.416,41.211
8.437,41.211
8.458,41.211
8.478,41.21
8.499,41.21
8.52,41.21
8.541,41.21
8.561,41.21
8.582,41.21
8.603,41.209
8.624,41.209
8.644,41.209
8.665,41.209
8.686,41.209
8.707,41.209
8.727,41.208
8.748,41.208
8.769,41.208
8.79,41.208
8.81,41.208
8.831,41.208
8.852,41.208
8.873,41.207
8.893,41.207
8.914,41.207
8.935,41.207
8.956,41.207
8.976,41.207
8.997,41.206
9.018,41.206
9.039,41.206
9.059,41.206
9.08,41.206
9.101,41.206
9.122,41.205
9.142,41.205
9.163,41.205
9.184,41.205
9.205,41.205
9.225,41.205
9.246,41.205
9.267,41.204
9.288,41.204
9.308,41.204
9.329,41.204
9.35,41.204
9.371,41.204
9.391,41.203
9.412,41.203
9.433,41.203
9.454,41.203
9.474,41.203
9.495,41.203
9.516,41.202
9.537,41.202
9.557,41.202
9.578,41.202
9.599,41.202
9.62,41.202
9.64,41.201
9.661,41.201
9.682,41.201
9.703,41.201
9.723,41.201
9.744,41.201
9.765,41.201
9.786,41.2
9.806,41.2
9.827,41.2
9.848,41.2
9.869,41.2
9.889,41.2
9.91,41.199
9.931,41.199
9.952,41.199
9.972,41.199
9.993,41.199
10.014,41.199
10.035,41.198
10.055,41.198
10.076,41.198
10.097,41.198
10.118,41.198
10.138,41.198
10.159,41.198
7.254,41.203
7.275,41.203
7.296,41.203
8.229,41.196
8.25,41.195
8.271,41.195
8.292,41.195
8.312,41.195
8.333,41.195
8.354,41.195
8.375,41.194
8.395,41.194
8.416,41.194
8.437,41.194
8.458,41.194
8.478,41.194
8.499,41.193
8.52,41.193
8.541,41.193
8.561,41.193
8.582,41.193
8.603,41.193
8.624,41.192
8.644,41.192
8.665,41.192
8.686,41.192
8.707,41.192
8.727,41.192
8.748,41.192
8.769,41.191
8.79,41.191
8.81,41.191
8.831,41.191
8.852,41.191
8.873,41.191
8.893,41.19
8.914,41.19
8.935,41.19
8.956,41.19
8.976,41.19
8.997,41.19
9.018,41.189
9.039,41.189
9.059,41.189
9.08,41.189
9.101,41.189
9.122,41.189
9.142,41.189
9.163,41.188
9.184,41.188
9.205,41.188
9.225,41.188
9.246,41.188
9.267,41.188
9.288,41.187
9.308,41.187
9.329,41.187
9.35,41.187
9.371,41.187
9.391,41.187
9.412,41.186
9.433,41.186
9.454,41.186
9.474,41.186
9.495,41.186
9.516,41.186
9.537,41.186
9.557,41.185
9.578,41.185
9.599,41.185
9.62,41.185
9.64,41.185
9.661,41.185
9.682,41.184
9.703,41.184
9.723,41.184
9.744,41.184
9.765,41.184
9.786,41.184
9.806,41.183
9.827,41.183
9.848,41.183
9.869,41.183
9.889,41.183
9.91,41.183
9.931,41.182
9.952,41.182
9.972,41.182
9.993,41.182
10.014,41.182
10.035,41.182
10.055,41.182
10.076,41.181
10.097,41.181
10.118,41.181
10.138,41.181
10.159,41.181
7.268,41.186
7.289,41.186
7.31,41.186
8.236,41.179
8.257,41.179
8.278,41.178
8.299,41.178
8.319,41.178
8.34,41.178
8.361,41.178
8.382,41.178
8.402,41.177
8.423,41.177
8.444,41.177
8.465,41.177
8.485,41.177
8.506,41.177
8.527,41.176
8.548,41.176
8.568,41.176
8.589,41.176
8.61,41.176
8.631,41.176
8.651,41.175
8.672,41.175
8.693,41.175
8.713,41.175
8.734,41.175
8.755,41.175
8.776,41.175
8.796,41.174
8.817,41.174
8.838,41.174
8.859,41.174
8.879,41.174
8.9,41.174
8.921,41.173
8.942,41.173
8.962,41.173
8.983,41.173
9.004,41.173
9.025,41.173
9.045,41.172
9.066,41.172
9.087,41.172
9.108,41.172
9.128,41.172
9.149,41.172
9.17,41.172
9.191,41.171
9.211,41.171
9.232,41.171
9.253,41.171
9.274,41.171
9.294,41.171
9.315,41.17
9.336,41.17
9.357,41.17
9.377,41.17
9.398,41.17
9.419,41.17
9.44,41.169
9.46,41.169
9.481,41.169
9.502,41.169
9.523,41.169
9.543,41.169
9.564,41.168
9.585,41.168
9.606,41.168
9.626,41.168
9.647,41.168
9.668,41.168
9.689,41.168
9.709,41.167
9.73,41.167
9.751,41.167
9.772,41.167
9.792,41.167
9.813,41.167
9.834,41.166
9.855,41.166
9.875,41.166
9.896,41.166
9.917,41.166
9.938,41.166
9.958,41.165
9.979,41.165
10.0,41.165
10.021,41.165
10.041,41.165
10.062,41.165
10.083,41.165
10.104,41.164
10.124,41.164
10.145,41.164
7.268,41.169
7.289,41.169
7.309,41.169
8.236,41.162
8.257,41.162
8.278,41.162
8.299,41.161
8.319,41.161
8.34,41.161
8.361,41.161
8.381,41.161
8.402,41.161
8.423,41.16
8.444,41.16
8.464,41.16
8.485,41.16
8.506,41.16
8.527,41.16
8.547,41.159
8.568,41.159
8.589,41.159
8.61,41.159
8.63,41.159
8.651,41.159
8.672,41.159
8.693,41.158
8.713,41.158
8.734,41.158
8.755,41.158
8.776,41.158
8.796,41.158
8.817,41.157
8.838,41.157
8.859,41.157
8.879,41.157
8.9,41.157
8.921,41.157
8.942,41.156
8.962,41.156
8.983,41.156
9.004,41.156
9.025,41.156
9.045,41.156
9.066,41.156
9.087,41.155
9.108,41.155
9.128,41.155
9.149,41.155
9.17,41.155
9.191,41.155
9.211,41.154
9.232,41.154
9.253,41.154
9.274,41.154
9.294,41.154
9.315,41.154
9.336,41.153
9.357,41.153
9.377,41.153
9.398,41.153
9.419,41.153
9.44,41.153
9.46,41.153
9.481,41.152
9.502,41.152
9.523,41.152
9.543,41.152
9.564,41.152
9.585,41.152
9.606,41.151
9.626,41.151
9.647,41.151
9.668,41.151
9.689,41.151
9.709,41.151
9.73,41.15
9.751,41.15
9.772,41.15
9.792,41.15
9.813,41.15
9.834,41.15
9.855,41.149
9.875,41.149
9.896,41.149
9.917,41.149
9.938,41.149
9.958,41.149
9.979,41.149
10.0,41.148
10.021,41.148
10.041,41.148
10.062,41.148
10.083,41.148
10.104,41.148
10.124,41.147
7.268,41.152
7.289,41.152
7.309,41.152
7.33,41.152
8.243,41.145
8.264,41.145
8.285,41.145
8.305,41.145
8.326,41.144
8.347,41.144
8.368,41.144
8.388,41.144
8.409,41.144
8.43,41.144
8.451,41.143
8.471,41.143
8.492,41.143
8.513,41.143
8.534,41.143
8.554,41.143
8.575,41.142
8.596,41.142
8.617,41.142
8.637,41.142
8.658,41.142
8.679,41.142
8.7,41.142
8.72,41.141
8.741,41.141
8.762,41.141
8.783,41.141
8.803,41.141
8.824,41.141
8.845,41.14
8.866,41.14
8.886,41.14
8.907,41.14
8.928,41.14
8.949,41.14
8.969,41.139
8.99,41.139
9.011,41.139
9.032,41.139
9.052,41.139
9.073,41.139
9.094,41.139
9.115,41.138
9.135,41.138
9.156,41.138
9.177,41.138
9.198,41.138
9.218,41.138
9.239,41.137
9.26,41.137
9.281,41.137
9.301,41.137
9.322,41.137
9.343,41.137
9.364,41.136
9.384,41.136
9.405,41.136
9.426,41.136
9.447,41.136
9.467,41.136
9.488,41.135
9.509,41.135
9.53,41.135
9.55,41.135
9.571,41.135
9.592,41.135
9.613,41.135
9.633,41.134
9.654,41.134
9.675,41.134
9.696,41.134
9.716,41.134
9.737,41.134
9.758,41.133
9.779,41.133
9.799,41.133
9.82,41.133
9.841,41.133
9.862,41.133
9.882,41.132
9.903,41.132
9.924,41.132
9.945,41.132
9.965,41.132
9.986,41.132
10.007,41.132
10.028,41.131
10.048,41.131
10.069,41.131
10.09,41.131
10.111,41.131
7.268,41.136
7.289,41.136
7.309,41.135
7.33,41.135
8.236,41.128
8.257,41.128
8.278,41.128
8.298,41.128
8.319,41.128
8.34,41.127
8.361,41.127
8.381,41.127
8.402,41.127
8.423,41.127
8.444,41.127
8.464,41.127
8.485,41.126
8.506,41.126
8.527,41.126
8.547,41.126
8.568,41.126
8.589,41.126
8.61,41.125
8.63,41.125
8.651,41.125
8.672,41.125
8.693,41.125
8.713,41.125
8.734,41.124
8.755,41.124
8.776,41.124
8.796,41.124
8.817,41.124
8.838,41.124
8.859,41.124
8.879,41.123
8.9,41.123
8.921,41.123
8.942,41.123
8.962,41.123
8.983,41.123
9.004,41.122
9.025,41.122
9.045,41.122
9.066,41.122
9.087,41.122
9.108,41.122
9.128,41.121
9.149,41.121
9.17,41.121
9.191,41.121
9.211,41.121
9.232,41.121
9.253,41.121
9.274,41.12
9.294,41.12
9.315,41.12
9.336,41.12
9.357,41.12
9.377,41.12
9.398,41.119
9.419,41.119
9.44,41.119
9.46,41.119
9.481,41.119
9.502,41.119
9.523,41.118
9.543,41.118
9.564,41.118
9.585,41.118
9.606,41.118
9.626,41.118
9.647,41.117
9.668,41.117
9.689,41.117
9.709,41.117
9.73,41.117
9.751,41.117
9.772,41.117
9.792,41.116
9.813,41.116
9.834,41.116
9.855,41.116
9.875,41.116
9.896,41.116
9.917,41.115
9.938,41.115
9.958,41.115
9.979,41.115
10.0,41.115
10.021,41.115
10.041,41.114
10.062,41.114
10.083,41.114
10.104,41.114
10.124,41.114
10.2,41.113
7.275,41.119
7.296,41.119
7.316,41.119
7.337,41.118
8.229,41.112
8.25,41.111
8.271,41.111
8.292,41.111
8.312,41.111
8.333,41.111
8.354,41.111
8.375,41.11
8.395,41.11
8.416,41.11
8.437,41.11
8.458,41.11
8.478,41.11
8.499,41.109
8.52,41.109
8.541,41.109
8.561,41.109
8.582,41.109
8.603,41.109
8.623,41.109
8.644,41.108
8.665,41.108
8.686,41.108
8.706,41.108
8.727,41.108
8.748,41.108
8.769,41.107
8.789,41.107
8.81,41.107
8.831,41.107
8.852,41.107
8.872,41.107
8.893,41.106
8.914,41.106
8.935,41.106
8.955,41.106
8.976,41.106
8.997,41.106
9.018,41.106
9.038,41.105
9.059,41.105
9.08,41.105
9.101,41.105
9.121,41.105
9.142,41.105
9.163,41.104
9.184,41.104
9.204,41.104
9.225,41.104
9.246,41.104
9.267,41.104
9.287,41.103
9.308,41.103
9.329,41.103
9.35,41.103
9.37,41.103
9.391,41.103
9.412,41.103
9.433,41.102
9.453,41.102
9.474,41.102
9.495,41.102
9.516,41.102
9.536,41.102
9.557,41.101
9.578,41.101
9.599,41.101
9.619,41.101
9.64,41.101
9.661,41.101
9.682,41.1
9.702,41.1
9.723,41.1
9.744,41.1
9.765,41.1
9.785,41.1
9.806,41.099
9.827,41.099
9.848,41.099
9.868,41.099
9.889,41.099
9.91,41.099
9.931,41.099
9.951,41.098
9.972,41.098
9.993,41.098
10.014,41.098
10.034,41.098
10.055,41.098
10.076,41.097
10.097,41.097
10.117,41.097
1.97,41.143
7.282,41.102
7.302,41.102
7.323,41.102
7.344,41.102
8.236,41.095
8.257,41.095
8.278,41.094
8.298,41.094
8.319,41.094
8.34,41.094
8.361,41.094
8.381,41.094
8.402,41.093
8.423,41.093
8.444,41.093
8.464,41.093
8.485,41.093
8.506,41.093
8.527,41.092
8.547,41.092
8.568,41.092
8.589,41.092
8.61,41.092
8.63,41.092
8.651,41.092
8.672,41.091
8.693,41.091
8.713,41.091
8.734,41.091
8.755,41.091
8.776,41.091
8.796,41.09
8.817,41.09
8.838,41.09
8.859,41.09
8.879,41.09
8.9,41.09
8.921,41.089
8.942,41.089
8.962,41.089
8.983,41.089
9.004,41.089
9.025,41.089
9.045,41.089
9.066,41.088
9.087,41.088
9.108,41.088
9.128,41.088
9.149,41.088
9.17,41.088
9.191,41.087
9.211,41.087
9.232,41.087
9.253,41.087
9.274,41.087
9.294,41.087
9.315,41.086
9.336,41.086
9.357,41.086
9.377,41.086
9.398,41.086
9.419,41.086
9.44,41.085
9.46,41.085
9.481,41.085
9.502,41.085
9.523,41.085
9.543,41.085
9.564,41.085
9.585,41.084
9.606,41.084
9.626,41.084
9.647,41.084
9.668,41.084
9.689,41.084
9.709,41.083
9.73,41.083
9.751,41.083
9.772,41.083
9.792,41.083
9.813,41.083
9.834,41.082
9.855,41.082
9.875,41.082
9.896,41.082
9.917,41.082
9.938,41.082
9.958,41.082
9.979,41.081
10.0,41.081
10.021,41.081
10.041,41.081
10.062,41.081
10.083,41.081
10.104,41.08
10.124,41.08
7.282,41.085
7.302,41.085
7.323,41.085
7.344,41.085
8.202,41.078
8.222,41.078
8.243,41.078
8.264,41.078
8.285,41.078
8.305,41.077
8.326,41.077
8.347,41.077
8.368,41.077
8.388,41.077
8.409,41.077
8.43,41.076
8.451,41.076
8.471,41.076
8.492,41.076
8.513,41.076
8.534,41.076
8.554,41.075
8.575,41.075
8.596,41.075
8.617,41.075
8.637,41.075
8.658,41.075
8.679,41.075
8.7,41.074
8.72,41.074
8.741,41.074
8.762,41.074
8.783,41.074
8.803,41.074
8.824,41.073
8.845,41.073
8.866,41.073
8.886,41.073
8.907,41.073
8.928,41.073
8.949,41.072
8.969,41.072
8.99,41.072
9.011,41.072
9.032,41.072
9.052,41.072
9.073,41.072
9.094,41.071
9.115,41.071
9.135,41.071
9.156,41.071
9.177,41.071
9.197,41.071
9.218,41.07
9.239,41.07
9.26,41.07
9.28,41.07
9.301,41.07
9.322,41.07
9.343,41.069
9.363,41.069
9.384,41.069
9.405,41.069
9.426,41.069
9.446,41.069
9.467,41.068
9.488,41.068
9.509,41.068
9.529,41.068
9.55,41.068
9.571,41.068
9.592,41.068
9.612,41.067
9.633,41.067
9.654,41.067
9.675,41.067
9.695,41.067
9.716,41.067
9.737,41.066
9.758,41.066
9.778,41.066
9.799,41.066
9.82,41.066
9.841,41.066
9.861,41.065
9.882,41.065
9.903,41.065
9.924,41.065
9.944,41.065
9.965,41.065
9.986,41.065
10.007,41.064
10.027,41.064
10.048,41.064
10.069,41.064
10.09,41.064
10.11,41.064
10.131,41.063
7.289,41.068
7.309,41.068
7.33,41.068
8.181,41.062
8.202,41.061
8.222,41.061
8.243,41.061
8.264,41.061
8.285,41.061
8.305,41.061
8.326,41.06
8.347,41.06
8.368,41.06
8.388,41.06
8.409,41.06
8.43,41.06
8.451,41.059
8.471,41.059
8.492,41.059
8.513,41.059
8.534,41.059
8.554,41.059
8.575,41.059
8.596,41.058
8.617,41.058
8.637,41.058
8.658,41.058
8.679,41.058
8.7,41.058
8.72,41.057
8.741,41.057
8.762,41.057
8.783,41.057
8.803,41.057
8.824,41.057
8.845,41.056
8.865,41.056
8.886,41.056
8.907,41.056
8.928,41.056
8.948,41.056
8.969,41.056
8.99,41.055
9.011,41.055
9.031,41.055
9.052,41.055
9.073,41.055
9.094,41.055
9.114,41.054
9.135,41.054
9.156,41.054
9.177,41.054
9.197,41.054
9.218,41.054
9.239,41.053
9.26,41.053
9.28,41.053
9.301,41.053
9.322,41.053
9.343,41.053
9.363,41.053
9.384,41.052
9.405,41.052
9.426,41.052
9.446,41.052
9.467,41.052
9.488,41.052
9.509,41.051
9.529,41.051
9.55,41.051
9.571,41.051
9.592,41.051
9.612,41.051
9.633,41.05
9.654,41.05
9.675,41.05
9.695,41.05
9.716,41.05
9.737,41.05
9.758,41.049
9.778,41.049
9.799,41.049
9.82,41.049
9.841,41.049
9.861,41.049
9.882,41.049
9.903,41.048
9.924,41.048
9.944,41.048
9.965,41.048
9.986,41.048
10.007,41.048
10.027,41.047
10.048,41.047
10.069,41.047
10.09,41.047
10.11,41.047
7.268,41.052
7.289,41.052
7.309,41.051
7.33,41.051
8.153,41.045
8.174,41.045
8.195,41.045
8.215,41.044
8.236,41.044
8.257,41.044
8.278,41.044
8.298,41.044
8.319,41.044
8.34,41.044
8.361,41.043
8.381,41.043
8.402,41.043
8.423,41.043
8.444,41.043
8.464,41.043
8.485,41.042
8.506,41.042
8.527,41.042
8.547,41.042
8.568,41.042
8.589,41.042
8.61,41.041
8.63,41.041
8.651,41.041
8.672,41.041
8.693,41.041
8.713,41.041
8.734,41.041
8.755,41.04
8.776,41.04
8.796,41.04
8.817,41.04
8.838,41.04
8.859,41.04
8.879,41.039
8.9,41.039
8.921,41.039
8.942,41.039
8.962,41.039
8.983,41.039
9.004,41.038
9.025,41.038
9.045,41.038
9.066,41.038
9.087,41.038
9.108,41.038
9.128,41.038
9.149,41.037
9.17,41.037
9.191,41.037
9.211,41.037
9.232,41.037
9.253,41.037
9.274,41.036
9.294,41.036
9.315,41.036
9.336,41.036
9.357,41.036
9.377,41.036
9.398,41.035
9.419,41.035
9.44,41.035
9.46,41.035
9.481,41.035
9.502,41.035
9.523,41.034
9.543,41.034
9.564,41.034
9.585,41.034
9.606,41.034
9.626,41.034
9.647,41.034
9.668,41.033
9.689,41.033
9.709,41.033
9.73,41.033
9.751,41.033
9.771,41.033
9.792,41.032
9.813,41.032
9.834,41.032
9.854,41.032
9.875,41.032
9.896,41.032
9.917,41.031
9.937,41.031
9.958,41.031
9.979,41.031
10.0,41.031
10.02,41.031
10.041,41.031
10.062,41.03
10.083,41.03
10.103,41.03
7.282,41.035
7.302,41.035
7.323,41.035
7.344,41.034
8.132,41.028
8.153,41.028
8.174,41.028
8.195,41.028
8.215,41.028
8.236,41.028
8.257,41.027
8.278,41.027
8.298,41.027
8.319,41.027
8.34,41.027
8.361,41.027
8.381,41.026
8.402,41.026
8.423,41.026
8.444,41.026
8.464,41.026
8.485,41.026
8.506,41.025
8.527,41.025
8.547,41.025
8.568,41.025
8.589,41.025
8.61,41.025
8.63,41.025
8.651,41.024
8.672,41.024
8.693,41.024
8.713,41.024
8.734,41.024
8.755,41.024
8.776,41.023
8.796,41.023
8.817,41.023
8.838,41.023
8.859,41.023
8.879,41.023
8.9,41.022
8.921,41.022
8.942,41.022
8.962,41.022
8.983,41.022
9.004,41.022
9.025,41.022
9.045,41.021
9.066,41.021
